Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25125.8399,NA,10.00820000000000,10.06260000000000,9.71410000000000,9.88470000000000,9.9763,25125.6152,9.9388,0.2247,9.7141,0.0553,10.0541,0.5598,9.4943,-0.0438,25125.6152,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25135.8623,NA,10.02240000000000,10.05660000000000,9.70790000000000,9.98400000000000,10.0105,25135.5540,10.0162,0.3083,9.7079,0.1706,10.1217,0.6615,9.4602,-0.1178,25135.5540,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25145.9177,NA,10.05540000000000,9.91290000000000,9.69670000000000,9.78900000000000,9.8680,25145.5702,10.0442,0.3475,9.6967,0.2761,9.8604,0.4991,9.3613,0.1033,25145.5702,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25155.8433,NA,9.92560000000000,9.93660000000000,9.75790000000000,9.80590000000000,9.8790,25155.6144,9.9868,0.2289,9.7579,0.0923,9.9425,0.5122,9.4303,0.1076,25155.6144,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25165.7745,NA,9.93120000000000,10.05810000000000,9.82180000000000,9.89250000000000,10.0059,25165.6012,9.9951,0.1733,9.8218,0.0480,10.0178,0.4913,9.5265,-0.0713,25165.6012,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25175.8115,NA,10.03700000000000,10.01840000000000,9.78790000000000,9.97520000000000,9.9873,25175.5963,10.0031,0.2152,9.7879,0.0707,10.1197,0.6389,9.4808,-0.0233,25175.5963,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25185.9287,NA,10.11720000000000,9.91260000000000,9.66380000000000,9.71100000000000,9.7827,25185.5994,9.9931,0.3293,9.6638,0.1873,9.8530,0.4949,9.3581,0.0905,25185.5994,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25195.7856,NA,9.85690000000000,10.04330000000000,9.82160000000000,9.88610000000000,9.9691,25195.5925,10.0147,0.1931,9.8216,0.0472,10.0320,0.5042,9.5278,-0.0502,25195.5925,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25205.8248,NA,10.03920000000000,10.02760000000000,9.79510000000000,9.86790000000000,9.9575,25205.6072,10.0127,0.2176,9.7951,0.0645,10.0210,0.5273,9.4937,-0.0129,25205.6072,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,25215.9069,NA,10.08210000000000,9.94480000000000,9.69470000000000,9.73560000000000,9.8202,25215.6199,9.9817,0.2870,9.6947,0.0728,9.9498,0.4484,9.5014,0.0679,25215.6199,NA,NA,NA
